time,hdop,satellites,total_satellites,vdop,GPS,GLONASS,Galileo,Beidou
20:55:32,1.06,11,,,,,,
20:55:33,1.06,11,8,,0,4,0,0
20:55:34,1.06,11,,,,,,
20:55:35,1.06,11,,,,,,
20:55:36,1.06,11,,,,,,
20:55:37,1.06,11,,,,,,
20:55:38,1.06,11,8,,0,4,0,0
20:55:39,1.06,11,,,,,,
20:55:40,1.06,11,,,,,,
20:55:41,1.06,11,,,,,,
20:55:42,1.06,11,,,,,,
20:55:43,0.98,12,8,,0,4,0,0
20:55:44,0.98,12,,,,,,
20:55:45,0.98,12,,,,,,
20:55:46,0.98,12,,,,,,
20:55:47,0.98,12,,,,,,
20:55:48,1.06,11,8,,0,4,0,0
20:55:49,1.06,11,,,,,,
20:55:50,1.06,11,,,,,,
20:55:51,1.06,11,,,,,,
20:55:52,1.06,11,,,,,,
20:55:53,1.06,11,8,,0,4,0,0
20:55:54,1.06,11,,,,,,
20:55:55,1.06,11,,,,,,
20:55:56,1.06,11,,,,,,
20:55:57,1.06,11,,,,,,
20:55:58,1.06,11,8,,0,4,0,0
20:55:59,1.06,11,,,,,,
20:56:00,1.06,11,,,,,,
20:56:01,1.06,11,,,,,,
20:56:02,1.06,11,,,,,,
20:56:03,1.06,11,8,,0,4,0,0
20:56:04,0.97,12,,,,,,
20:56:05,0.97,12,,,,,,
20:56:06,0.97,12,,,,,,
20:56:07,0.97,12,,,,,,
20:56:08,1.06,11,8,,0,4,0,0
20:56:09,1.06,11,,,,,,
20:56:10,1.06,11,,,,,,
20:56:11,1.06,11,,,,,,
20:56:12,1.06,11,,,,,,
20:56:13,1.06,11,8,,0,4,0,0
20:56:14,1.06,11,,,,,,
20:56:15,1.06,11,,,,,,
20:56:16,1.06,11,,,,,,
20:56:17,1.06,11,,,,,,
20:56:18,0.97,12,8,,0,4,0,0
20:56:19,0.97,12,,,,,,
20:56:20,1.06,11,,,,,,
20:56:21,1.06,11,,,,,,
20:56:22,0.97,12,,,,,,
20:56:23,0.97,12,8,,0,4,0,0
20:56:24,0.97,12,,,,,,
20:56:25,0.97,12,,,,,,
20:56:26,1.06,11,,,,,,
20:56:27,0.97,12,,,,,,
20:56:28,1.07,11,8,,0,4,0,0
20:56:29,1.07,11,,,,,,
20:56:30,1.07,11,,,,,,
20:56:31,1.07,11,,,,,,
20:56:32,1.07,11,,,,,,
20:56:33,1.07,11,8,,0,4,0,0
20:56:34,1.07,11,,,,,,
20:56:35,1.27,10,,,,,,
20:56:36,1.27,10,,,,,,
20:56:37,1.27,10,,,,,,
20:56:38,1.27,10,8,,0,4,0,0
20:56:39,1.27,10,,,,,,
20:56:40,1.27,10,,,,,,
20:56:41,1.06,11,,,,,,
20:56:42,1.06,11,,,,,,
20:56:43,1.06,11,8,,0,4,0,0
20:56:44,1.06,11,,,,,,
20:56:45,1.06,11,,,,,,
20:56:46,1.06,11,,,,,,
20:56:47,1.06,11,,,,,,
20:56:48,1.06,11,8,,0,4,0,0
20:56:49,1.06,11,,,,,,
20:56:50,1.06,11,,,,,,
20:56:51,1.06,11,,,,,,
20:56:52,0.97,12,,,,,,
20:56:53,0.97,12,8,,0,4,0,0
20:56:54,0.97,12,,,,,,
20:56:55,0.97,12,,,,,,
20:56:56,0.97,12,,,,,,
20:56:57,0.97,12,,,,,,
20:56:58,0.97,12,8,,0,4,0,0
20:56:59,0.97,12,,,,,,
20:57:00,0.97,12,,,,,,
20:57:01,0.97,12,,,,,,
20:57:02,0.97,12,,,,,,
20:57:03,0.97,12,9,,0,1,0,0
20:57:04,0.97,12,,,,,,
20:57:05,0.97,12,,,,,,
20:57:06,1.07,11,,,,,,
20:57:07,1.07,11,,,,,,
20:57:08,1.07,11,8,,0,4,0,0
20:57:09,1.07,11,,,,,,
20:57:10,1.07,11,,,,,,
20:57:11,1.07,11,,,,,,
20:57:12,1.07,11,,,,,,
20:57:13,1.07,11,8,,0,4,0,0
20:57:14,0.97,12,,,,,,
20:57:15,0.97,12,,,,,,
20:57:16,0.97,12,,,,,,
20:57:17,0.97,12,,,,,,
20:57:18,0.97,12,8,,0,4,0,0
20:57:19,0.97,12,,,,,,
20:57:20,0.97,12,,,,,,
20:57:21,0.97,12,,,,,,
20:57:22,0.97,12,,,,,,
20:57:23,0.97,12,8,,0,4,0,0
20:57:24,0.97,12,,,,,,
20:57:25,1.07,11,,,,,,
20:57:26,1.27,10,,,,,,
20:57:27,1.07,11,,,,,,
20:57:28,1.07,11,8,,0,4,0,0
20:57:29,1.07,11,,,,,,
20:57:30,1.07,11,,,,,,
20:57:31,1.07,11,,,,,,
20:57:32,1.07,11,,,,,,
20:57:33,1.07,11,8,,0,4,0,0
20:57:34,1.07,11,,,,,,
20:57:35,1.07,11,,,,,,
20:57:36,1.07,11,,,,,,
20:57:37,1.07,11,,,,,,
20:57:38,1.07,11,8,,0,4,0,0
20:57:39,1.07,11,,,,,,
20:57:40,1.07,11,,,,,,
20:57:41,1.07,11,,,,,,
20:57:42,1.07,11,,,,,,
20:57:43,1.07,11,8,,0,4,0,0
20:57:44,0.97,12,,,,,,
20:57:45,0.97,12,,,,,,
20:57:46,0.97,12,,,,,,
20:57:47,0.97,12,,,,,,
20:57:48,0.97,12,8,,0,4,0,0
20:57:49,0.97,12,,,,,,
20:57:50,0.97,12,,,,,,
20:57:51,0.97,12,,,,,,
20:57:52,0.97,12,,,,,,
20:57:53,0.97,12,8,,0,4,0,0
20:57:54,0.97,12,,,,,,
20:57:55,0.97,12,,,,,,
20:57:56,0.97,12,,,,,,
20:57:57,0.97,12,,,,,,
20:57:58,0.97,12,8,,0,4,0,0
20:57:59,0.97,12,,,,,,
20:58:00,0.97,12,,,,,,
20:58:01,0.97,12,,,,,,
20:58:02,0.97,12,,,,,,
20:58:03,0.97,12,8,,0,4,0,0
20:58:04,0.97,12,,,,,,
20:58:05,0.97,12,,,,,,
20:58:06,0.97,12,,,,,,
20:58:07,0.97,12,,,,,,
20:58:08,0.97,12,8,,0,4,0,0
20:58:09,0.97,12,,,,,,
20:58:10,0.97,12,,,,,,
20:58:11,0.97,12,,,,,,
20:58:12,0.96,12,,,,,,
20:58:13,0.96,12,8,,0,4,0,0
20:58:14,0.96,12,,,,,,
20:58:15,0.96,12,,,,,,
20:58:16,0.97,12,,,,,,
20:58:17,0.96,12,,,,,,
20:58:18,1.05,11,8,,0,4,0,0
20:58:19,1.05,11,,,,,,
20:58:20,0.96,12,,,,,,
20:58:21,0.96,12,,,,,,
20:58:22,0.96,12,,,,,,
20:58:23,0.96,12,8,,0,4,0,0
20:58:24,0.96,12,,,,,,
20:58:25,1.03,11,,,,,,
20:58:26,1.03,11,,,,,,
20:58:27,1.03,11,,,,,,
20:58:28,1.03,11,8,,0,4,0,0
20:58:29,1.03,11,,,,,,
20:58:30,1.03,11,,,,,,
20:58:31,1.03,11,,,,,,
20:58:32,1.03,11,,,,,,
20:58:33,1.03,11,8,,0,4,0,0
20:58:34,1.03,11,,,,,,
20:58:35,1.03,11,,,,,,
20:58:36,1.03,11,,,,,,
20:58:37,1.03,11,,,,,,
20:58:38,1.03,11,8,,0,4,0,0
20:58:39,1.03,11,,,,,,
20:58:40,1.03,11,,,,,,
20:58:41,1.03,11,,,,,,
20:58:42,1.03,11,,,,,,
20:58:43,1.03,11,8,,0,4,0,0
20:58:44,1.03,11,,,,,,
20:58:45,1.03,11,,,,,,
20:58:46,1.03,11,,,,,,
20:58:47,1.03,11,,,,,,
20:58:48,1.03,11,8,,0,4,0,0
20:58:49,1.03,11,,,,,,
20:58:50,1.03,11,,,,,,
20:58:51,1.03,11,,,,,,
20:58:52,1.03,11,,,,,,
20:58:53,1.03,11,8,,0,4,0,0
20:58:54,1.03,11,,,,,,
20:58:55,1.03,11,,,,,,
20:58:56,0.96,12,,,,,,
20:58:57,0.96,12,,,,,,
20:58:58,0.96,12,8,,0,4,0,0
20:58:59,0.96,12,,,,,,
20:59:00,0.96,12,,,,,,
20:59:01,0.96,12,,,,,,
20:59:02,0.96,12,,,,,,
20:59:03,0.96,12,8,,0,4,0,0
20:59:04,0.96,12,,,,,,
20:59:05,0.96,12,,,,,,
20:59:06,0.96,12,,,,,,
20:59:07,0.96,12,,,,,,
20:59:08,0.96,12,8,,0,4,0,0
20:59:09,0.96,12,,,,,,
20:59:10,1.06,11,,,,,,
20:59:11,1.06,11,,,,,,
20:59:12,1.06,11,,,,,,
20:59:13,1.06,11,8,,0,4,0,0
20:59:14,1.06,11,,,,,,
20:59:15,1.06,11,,,,,,
20:59:16,1.06,11,,,,,,
20:59:17,1.06,11,,,,,,
20:59:18,1.06,11,8,,0,4,0,0
20:59:19,1.06,11,,,,,,
20:59:20,1.06,11,,,,,,
20:59:21,1.06,11,,,,,,
20:59:22,1.06,11,,,,,,
20:59:23,1.06,11,8,,0,4,0,0
20:59:24,1.06,11,,,,,,
20:59:25,1.06,11,,,,,,
20:59:26,1.06,11,,,,,,
20:59:27,1.06,11,,,,,,
20:59:28,1.06,11,8,,0,4,0,0
20:59:29,1.06,11,,,,,,
20:59:30,1.06,11,,,,,,
20:59:31,1.06,11,,,,,,
20:59:32,1.06,11,,,,,,
20:59:33,1.06,11,8,,0,4,0,0
20:59:34,1.06,11,,,,,,
20:59:35,1.06,11,,,,,,
20:59:36,0.97,11,,,,,,
20:59:37,0.96,12,,,,,,
20:59:38,0.96,12,8,,0,4,0,0
20:59:39,0.96,12,,,,,,
20:59:40,0.93,13,,,,,,
20:59:41,0.93,13,,,,,,
20:59:42,0.93,13,,,,,,
20:59:43,1.01,12,8,,0,4,0,0
20:59:44,1.01,12,,,,,,
20:59:45,1.01,12,,,,,,
20:59:46,1.01,12,,,,,,
20:59:47,1.01,12,,,,,,
20:59:48,0.93,13,8,,0,4,0,0
20:59:49,0.92,13,,,,,,
20:59:50,0.92,13,,,,,,
20:59:51,0.92,13,,,,,,
20:59:52,0.92,13,,,,,,
20:59:53,0.92,13,8,,0,4,0,0
20:59:54,0.92,13,,,,,,
20:59:55,0.92,13,,,,,,
20:59:56,0.92,13,,,,,,
20:59:57,0.92,13,,,,,,
20:59:58,0.92,13,8,,0,4,0,0
20:59:59,0.92,13,,,,,,
21:00:00,0.93,12,,,,,,
21:00:01,0.93,12,,,,,,
21:00:02,0.94,12,,,,,,
21:00:03,0.93,12,8,,0,4,0,0
21:00:04,0.93,12,,,,,,
21:00:05,0.93,12,,,,,,
21:00:06,0.93,12,,,,,,
21:00:07,0.93,12,,,,,,
21:00:08,0.93,12,8,,0,4,0,0
21:00:09,0.93,12,,,,,,
21:00:10,0.93,12,,,,,,
21:00:11,0.93,12,,,,,,
21:00:12,0.93,12,,,,,,
21:00:13,0.93,12,8,,0,4,0,0
21:00:14,0.93,12,,,,,,
21:00:15,0.93,12,,,,,,
21:00:16,0.93,12,,,,,,
21:00:17,0.93,12,,,,,,
21:00:18,0.93,12,8,,0,4,0,0
21:00:19,0.93,12,,,,,,
21:00:20,0.93,12,,,,,,
21:00:21,0.93,12,,,,,,
21:00:22,0.93,12,,,,,,
21:00:23,0.93,12,8,,0,4,0,0
21:00:24,0.93,12,,,,,,
21:00:25,0.93,12,,,,,,
21:00:26,0.93,12,,,,,,
21:00:27,0.93,12,,,,,,
21:00:28,0.93,12,8,,0,4,0,0
21:00:29,0.93,12,,,,,,
21:00:30,0.93,12,,,,,,
21:00:31,0.98,11,,,,,,
21:00:32,0.98,11,,,,,,
21:00:33,0.93,12,8,,0,4,0,0
21:00:34,0.93,12,,,,,,
21:00:35,0.93,12,,,,,,
21:00:36,0.93,12,,,,,,
21:00:37,0.93,12,,,,,,
21:00:38,1.02,11,8,,0,4,0,0
21:00:39,1.02,11,,,,,,
21:00:40,1.01,12,,,,,,
21:00:41,1.01,12,,,,,,
21:00:42,1.01,12,,,,,,
21:00:43,1.05,11,8,,0,4,0,0
21:00:44,1.05,11,,,,,,
21:00:45,1.05,11,,,,,,
21:00:46,1.05,11,,,,,,
21:00:47,1.05,11,,,,,,
21:00:48,1.05,11,8,,0,4,0,0
21:00:49,1.05,11,,,,,,
21:00:50,1.05,11,,,,,,
21:00:51,1.05,11,,,,,,
21:00:52,0.97,12,,,,,,
21:00:53,0.97,12,8,,0,4,0,0
21:00:54,0.97,12,,,,,,
21:00:55,0.97,12,,,,,,
21:00:56,0.97,12,,,,,,
21:00:57,0.97,12,,,,,,
21:00:58,0.97,12,8,,0,4,0,0
21:00:59,0.97,12,,,,,,
21:01:00,0.92,13,,,,,,
21:01:01,0.92,13,,,,,,
21:01:02,0.92,13,,,,,,
21:01:03,0.92,13,8,,0,4,0,0
21:01:04,0.92,13,,,,,,
21:01:05,0.92,13,,,,,,
21:01:06,0.92,13,,,,,,
21:01:07,0.92,13,,,,,,
21:01:08,0.92,13,8,,0,4,0,0
21:01:09,0.92,13,,,,,,
21:01:10,0.92,13,,,,,,
21:01:11,0.92,13,,,,,,
21:01:12,0.92,13,,,,,,
21:01:13,0.92,13,8,,0,4,0,0
21:01:14,0.92,13,,,,,,
21:01:15,0.92,13,,,,,,
21:01:16,0.92,13,,,,,,
21:01:17,0.92,13,,,,,,
21:01:18,0.92,13,8,,0,4,0,0
21:01:19,0.92,13,,,,,,
21:01:20,0.92,13,,,,,,
21:01:21,0.92,13,,,,,,
21:01:22,0.92,13,,,,,,
21:01:23,0.92,13,8,,0,4,0,0
21:01:24,0.92,13,,,,,,
21:01:25,0.92,13,,,,,,
21:01:26,0.92,13,,,,,,
21:01:27,0.92,13,,,,,,
21:01:28,0.92,13,8,,0,4,0,0
21:01:29,0.92,13,,,,,,
21:01:30,0.92,13,,,,,,
21:01:31,0.92,13,,,,,,
21:01:32,0.92,13,,,,,,
21:01:33,0.92,13,8,,0,4,0,0
21:01:34,0.92,13,,,,,,
21:01:35,0.92,13,,,,,,
21:01:36,0.92,13,,,,,,
21:01:37,0.92,13,,,,,,
21:01:38,0.92,13,8,,0,4,0,0
21:01:39,0.92,13,,,,,,
21:01:40,1.03,12,,,,,,
21:01:41,1.03,12,,,,,,
21:01:42,1.03,12,,,,,,
21:01:43,1.03,12,8,,0,4,0,0
21:01:44,1.03,12,,,,,,
21:01:45,0.92,13,,,,,,
21:01:46,0.92,13,,,,,,
21:01:47,0.92,13,,,,,,
21:01:48,0.92,13,8,,0,4,0,0
21:01:49,0.92,13,,,,,,
21:01:50,0.92,13,,,,,,
21:01:51,0.92,13,,,,,,
21:01:52,0.92,13,,,,,,
21:01:53,0.92,13,8,,0,4,0,0
21:01:54,0.92,13,,,,,,
21:01:55,1.03,12,,,,,,
21:01:56,1.03,12,,,,,,
21:01:57,1.03,12,,,,,,
21:01:58,1.03,12,8,,0,4,0,0
21:01:59,1.03,12,,,,,,
21:02:00,1.03,12,,,,,,
21:02:01,0.91,13,,,,,,
21:02:02,0.91,13,,,,,,
21:02:03,0.91,13,8,,0,4,0,0
21:02:04,0.91,13,,,,,,
21:02:05,0.91,13,,,,,,
21:02:06,0.91,13,,,,,,
21:02:07,0.91,13,,,,,,
21:02:08,0.91,13,8,,0,4,0,0
21:02:09,0.91,13,,,,,,
21:02:10,0.91,13,,,,,,
21:02:11,0.91,13,,,,,,
21:02:12,0.91,13,,,,,,
21:02:13,0.91,13,8,,0,4,0,0
21:02:14,0.95,12,,,,,,
21:02:15,0.95,12,,,,,,
21:02:16,0.95,12,,,,,,
21:02:17,0.95,12,,,,,,
21:02:18,0.95,12,8,,0,4,0,0
21:02:19,0.95,12,,,,,,
21:02:20,0.95,12,,,,,,
21:02:21,0.95,12,,,,,,
21:02:22,0.95,12,,,,,,
21:02:23,0.95,12,8,,0,4,0,0
21:02:24,0.95,12,,,,,,
21:02:25,0.95,12,,,,,,
21:02:26,0.95,12,,,,,,
21:02:27,0.95,12,,,,,,
21:02:28,0.95,12,8,,0,4,0,0
21:02:29,0.95,12,,,,,,
21:02:30,0.95,12,,,,,,
21:02:31,0.95,12,,,,,,
21:02:32,0.99,11,,,,,,
21:02:33,0.99,11,8,,0,4,0,0
21:02:34,0.99,11,,,,,,
21:02:35,0.99,11,,,,,,
21:02:36,0.99,11,,,,,,
21:02:37,0.99,11,,,,,,
21:02:38,0.99,11,8,,0,4,0,0
21:02:39,0.99,11,,,,,,
21:02:40,0.99,11,,,,,,
21:02:41,0.99,11,,,,,,
21:02:42,0.99,11,,,,,,
21:02:43,0.99,11,8,,0,4,0,0
21:02:44,0.99,11,,,,,,
21:02:45,0.99,11,,,,,,
21:02:46,0.99,11,,,,,,
21:02:47,0.99,11,,,,,,
21:02:48,0.99,11,8,,0,4,0,0
21:02:49,0.99,11,,,,,,
21:02:50,0.99,11,,,,,,
21:02:51,0.99,11,,,,,,
21:02:52,0.99,11,,,,,,
21:02:53,0.94,12,8,,0,4,0,0
21:02:54,0.94,12,,,,,,
21:02:55,0.94,12,,,,,,
21:02:56,0.94,12,,,,,,
21:02:57,0.94,12,,,,,,
21:02:58,0.94,12,8,,0,4,0,0
21:02:59,0.94,12,,,,,,
21:03:00,0.94,12,,,,,,
21:03:01,0.94,12,,,,,,
21:03:02,0.94,12,,,,,,
21:03:03,0.94,12,8,,0,4,0,0
21:03:04,0.94,12,,,,,,
21:03:05,0.94,12,,,,,,
21:03:06,0.94,12,,,,,,
21:03:07,0.94,12,,,,,,
21:03:08,0.94,12,8,,0,4,0,0
21:03:09,0.94,12,,,,,,
21:03:10,0.94,12,,,,,,
21:03:11,0.94,12,,,,,,
21:03:12,0.94,12,,,,,,
21:03:13,0.94,12,8,,0,4,0,0
21:03:14,0.94,12,,,,,,
21:03:15,0.94,12,,,,,,
21:03:16,0.94,12,,,,,,
21:03:17,0.94,12,,,,,,
21:03:18,0.94,12,8,,0,4,0,0
21:03:19,0.91,13,,,,,,
21:03:20,0.91,13,,,,,,
21:03:21,0.91,13,,,,,,
21:03:22,0.91,13,,,,,,
21:03:23,0.91,13,8,,0,4,0,0
21:03:24,0.91,13,,,,,,
21:03:25,0.91,13,,,,,,
21:03:26,0.91,13,,,,,,
21:03:27,0.91,13,,,,,,
21:03:28,0.91,13,8,,0,4,0,0
21:03:29,0.91,13,,,,,,
21:03:30,0.91,13,,,,,,
21:03:31,0.91,13,,,,,,
21:03:32,0.91,13,,,,,,
21:03:33,0.91,13,8,,0,4,0,0
21:03:34,0.91,13,,,,,,
21:03:35,0.91,13,,,,,,
21:03:36,0.91,13,,,,,,
21:03:37,0.91,13,,,,,,
21:03:38,0.91,13,8,,0,4,0,0
21:03:39,0.91,13,,,,,,
21:03:40,0.91,13,,,,,,
21:03:41,0.91,13,,,,,,
21:03:42,0.91,13,,,,,,
21:03:43,0.91,13,8,,0,4,0,0
21:03:44,0.91,13,,,,,,
21:03:45,0.91,13,,,,,,
21:03:46,0.91,13,,,,,,
21:03:47,0.91,13,,,,,,
21:03:48,0.91,13,8,,0,4,0,0
21:03:49,0.91,13,,,,,,
21:03:50,0.91,13,,,,,,
21:03:51,0.91,13,,,,,,
21:03:52,0.91,13,,,,,,
21:03:53,0.91,13,8,,0,4,0,0
21:03:54,0.91,13,,,,,,
21:03:55,0.91,13,,,,,,
21:03:56,0.91,13,,,,,,
21:03:57,0.91,13,,,,,,
21:03:58,0.91,13,8,,0,4,0,0
21:03:59,0.91,13,,,,,,
21:04:00,0.91,13,,,,,,
21:04:01,0.91,13,,,,,,
21:04:02,0.91,13,,,,,,
21:04:03,0.9,13,8,,0,4,0,0
21:04:04,0.9,13,,,,,,
21:04:05,0.9,13,,,,,,
21:04:06,0.9,13,,,,,,
21:04:07,0.9,13,,,,,,
21:04:08,0.9,13,8,,0,4,0,0
21:04:09,0.9,13,,,,,,
21:04:10,0.9,13,,,,,,
21:04:11,0.9,13,,,,,,
21:04:12,0.9,13,,,,,,
21:04:13,0.9,13,8,,0,4,0,0
21:04:14,0.9,13,,,,,,
21:04:15,0.9,13,,,,,,
21:04:16,0.9,13,,,,,,
21:04:17,0.9,13,,,,,,
21:04:18,0.9,13,8,,0,4,0,0
21:04:19,0.9,13,,,,,,
21:04:20,0.9,13,,,,,,
21:04:21,0.9,13,,,,,,
21:04:22,0.9,13,,,,,,
21:04:23,0.9,13,8,,0,4,0,0
21:04:24,0.9,13,,,,,,
21:04:25,0.9,13,,,,,,
21:04:26,0.9,13,,,,,,
21:04:27,0.9,13,,,,,,
21:04:28,0.9,13,8,,0,4,0,0
21:04:29,0.9,13,,,,,,
21:04:30,0.9,13,,,,,,
21:04:31,0.9,13,,,,,,
21:04:32,0.9,13,,,,,,
21:04:33,1.02,12,8,,0,4,0,0
21:04:34,1.02,12,,,,,,
21:04:35,1.02,12,,,,,,
21:04:36,1.02,12,,,,,,
21:04:37,1.02,12,,,,,,
21:04:38,1.02,12,8,,0,4,0,0
21:04:39,1.02,12,,,,,,
21:04:40,1.02,12,,,,,,
21:04:41,1.02,12,,,,,,
21:04:42,1.02,12,,,,,,
21:04:43,1.02,12,8,,0,4,0,0
21:04:44,1.02,12,,,,,,
21:04:45,1.02,12,,,,,,
21:04:46,1.02,12,,,,,,
21:04:47,1.02,12,,,,,,
21:04:48,1.02,12,8,,0,4,0,0
21:04:49,1.02,12,,,,,,
21:04:50,1.02,12,,,,,,
21:04:51,1.01,12,,,,,,
21:04:52,1.01,12,,,,,,
21:04:53,1.01,12,8,,0,4,0,0
21:04:54,1.01,12,,,,,,
21:04:55,1.01,12,,,,,,
21:04:56,1.01,12,,,,,,
21:04:57,1.01,12,,,,,,
21:04:58,1.01,12,8,,0,4,0,0
21:04:59,1.01,12,,,,,,
21:05:00,1.01,12,,,,,,
21:05:01,1.01,12,,,,,,
21:05:02,1.01,12,,,,,,
21:05:03,1.01,12,8,,0,4,0,0
21:05:04,1.01,12,,,,,,
21:05:05,1.01,12,,,,,,
21:05:06,1.01,12,,,,,,
21:05:07,1.01,12,,,,,,
21:05:08,1.01,12,8,,0,4,0,0
21:05:09,1.01,12,,,,,,
21:05:10,1.01,12,,,,,,
21:05:11,1.01,12,,,,,,
21:05:12,1.01,12,,,,,,
21:05:13,1.01,12,8,,0,4,0,0
21:05:14,1.01,12,,,,,,
21:05:15,1.01,12,,,,,,
21:05:16,1.01,12,,,,,,
21:05:17,0.9,13,,,,,,
21:05:18,0.9,13,8,,0,4,0,0
21:05:19,0.9,13,,,,,,
21:05:20,0.9,13,,,,,,
21:05:21,0.9,13,,,,,,
21:05:22,1.01,12,,,,,,
21:05:23,1.01,12,8,,0,4,0,0
21:05:24,1.01,12,,,,,,
21:05:25,1.01,12,,,,,,
21:05:26,1.01,12,,,,,,
21:05:27,1.01,12,,,,,,
21:05:28,1.01,12,8,,0,4,0,0
21:05:29,1.01,12,,,,,,
21:05:30,1.01,12,,,,,,
21:05:31,1.01,12,,,,,,
21:05:32,0.9,13,,,,,,
21:05:33,0.9,13,8,,0,4,0,0
21:05:34,0.9,13,,,,,,
21:05:35,0.9,13,,,,,,
21:05:36,0.9,13,,,,,,
21:05:37,0.9,13,,,,,,
21:05:38,0.9,13,8,,0,4,0,0
21:05:39,0.9,13,,,,,,
21:05:40,0.9,13,,,,,,
21:05:41,0.9,13,,,,,,
21:05:42,0.9,13,,,,,,
21:05:43,0.9,13,8,,0,4,0,0
21:05:44,0.9,13,,,,,,
21:05:45,0.9,13,,,,,,
21:05:46,0.9,13,,,,,,
21:05:47,0.9,13,,,,,,
21:05:48,0.9,13,8,,0,4,0,0
21:05:49,0.9,13,,,,,,
21:05:50,0.9,13,,,,,,
21:05:51,0.9,13,,,,,,
21:05:52,0.9,13,,,,,,
21:05:53,0.9,13,8,,0,4,0,0
21:05:54,0.9,13,,,,,,
21:05:55,0.9,13,,,,,,
21:05:56,0.9,13,,,,,,
21:05:57,0.9,13,,,,,,
21:05:58,0.9,13,8,,0,4,0,0
21:05:59,0.9,13,,,,,,
21:06:00,0.9,13,,,,,,
21:06:01,0.9,13,,,,,,
21:06:02,0.9,13,,,,,,
21:06:03,0.9,13,8,,0,4,0,0
21:06:04,0.9,13,,,,,,
21:06:05,0.9,13,,,,,,
21:06:06,0.9,13,,,,,,
21:06:07,0.9,13,,,,,,
21:06:08,0.9,13,8,,0,4,0,0
21:06:09,0.9,13,,,,,,
21:06:10,0.89,13,,,,,,
21:06:11,0.89,13,,,,,,
21:06:12,0.89,13,,,,,,
21:06:13,0.89,13,8,,0,4,0,0
21:06:14,0.89,13,,,,,,
21:06:15,0.89,13,,,,,,
21:06:16,0.89,13,,,,,,
21:06:17,0.89,13,,,,,,
21:06:18,0.89,13,8,,0,4,0,0
21:06:19,0.89,13,,,,,,
21:06:20,0.89,13,,,,,,
21:06:21,0.89,13,,,,,,
21:06:22,0.89,13,,,,,,
21:06:23,0.89,13,8,,0,4,0,0
21:06:24,0.89,13,,,,,,
21:06:25,0.89,13,,,,,,
21:06:26,0.89,13,,,,,,
21:06:27,0.89,13,,,,,,
21:06:28,0.89,13,8,,0,4,0,0
21:06:29,0.89,13,,,,,,
21:06:30,0.89,13,,,,,,
21:06:31,0.89,13,,,,,,
21:06:32,0.89,13,,,,,,
21:06:33,0.89,13,8,,0,4,0,0
21:06:34,0.89,13,,,,,,
21:06:35,0.89,13,,,,,,
21:06:36,0.89,13,,,,,,
21:06:37,0.89,13,,,,,,
21:06:38,0.89,13,8,,0,4,0,0
21:06:39,0.89,13,,,,,,
21:06:40,0.89,13,,,,,,
21:06:41,0.89,13,,,,,,
21:06:42,0.89,13,,,,,,
21:06:43,0.89,13,8,,0,4,0,0
21:06:44,0.89,13,,,,,,
21:06:45,0.89,13,,,,,,
21:06:46,0.89,13,,,,,,
21:06:47,0.89,13,,,,,,
21:06:48,0.89,13,8,,0,4,0,0
21:06:49,0.89,13,,,,,,
21:06:50,0.89,13,,,,,,
21:06:51,0.89,13,,,,,,
21:06:52,0.89,13,,,,,,
21:06:53,0.89,13,8,,0,4,0,0
21:06:54,0.89,13,,,,,,
21:06:55,0.89,13,,,,,,
21:06:56,0.89,13,,,,,,
21:06:57,0.89,13,,,,,,
21:06:58,0.89,13,9,,0,1,0,0
21:06:59,0.89,13,,,,,,
21:07:00,0.89,13,,,,,,
21:07:01,0.89,13,,,,,,
21:07:02,0.89,13,,,,,,
21:07:03,0.89,13,9,,0,1,0,0
21:07:04,0.89,13,,,,,,
21:07:05,0.89,13,,,,,,
21:07:06,0.89,13,,,,,,
21:07:07,0.89,13,,,,,,
21:07:08,0.89,13,8,,0,4,0,0
21:07:09,0.89,13,,,,,,
21:07:10,0.89,13,,,,,,
21:07:11,0.89,13,,,,,,
21:07:12,0.89,13,,,,,,
21:07:13,0.89,13,8,,0,4,0,0
21:07:14,0.89,13,,,,,,
21:07:15,0.89,13,,,,,,
21:07:16,0.89,13,,,,,,
21:07:17,0.89,13,,,,,,
21:07:18,0.89,13,8,,0,4,0,0
21:07:19,0.89,13,,,,,,
21:07:20,0.89,13,,,,,,
21:07:21,0.89,13,,,,,,
21:07:22,0.89,13,,,,,,
21:07:23,0.89,13,8,,0,4,0,0
21:07:24,0.89,13,,,,,,
21:07:25,0.89,13,,,,,,
21:07:26,0.89,13,,,,,,
21:07:27,0.89,13,,,,,,
21:07:28,0.89,13,8,,0,4,0,0
21:07:29,0.89,13,,,,,,
21:07:30,0.89,13,,,,,,
21:07:31,0.89,13,,,,,,
21:07:32,0.89,13,,,,,,
21:07:33,0.89,13,8,,0,4,0,0
21:07:34,0.89,13,,,,,,
21:07:35,0.89,13,,,,,,
21:07:36,0.89,13,,,,,,
21:07:37,0.89,13,,,,,,
21:07:38,0.89,13,8,,0,4,0,0
21:07:39,0.89,13,,,,,,
21:07:40,0.89,13,,,,,,
21:07:41,0.89,13,,,,,,
21:07:42,0.89,13,,,,,,
21:07:43,0.89,13,8,,0,4,0,0
21:07:44,0.89,13,,,,,,
21:07:45,0.89,13,,,,,,
